Abrangência;Localidade;Localidade;Casos Confirmados - Acumulado;Casos Confirmados - Novos;Casos Confirmados - Incremento;Casos Confirmados - Incidência*;Casos Confirmados - Em acompanhamento;Casos Confirmados - Recuperados;Óbitos Confirmados - Acumulado;Óbitos Confirmados - Novos;Óbitos Confirmados - Incremento;Óbitos Confirmados - Mortalidade*;Óbitos Confirmados - Letalidade
Município;317057;Vargem Alegre;374;0;0,00;5.771,60;0;0;15;0;0,00;231,48;4,01
Município;317060;Vargem Bonita;115;0;0,00;5.341,38;0;0;2;0;0,00;92,89;1,74
Município;317065;Vargem Grande do Rio Pardo;435;0;0,00;8.687,84;0;0;3;0;0,00;59,92;0,69
Município;317070;Varginha;13.626;108;0,80;10.051,79;0;0;261;0;0,00;192,54;1,92
Município;317075;Varjão de Minas;694;9;1,31;9.863,56;0;0;16;0;0,00;227,40;2,31
Município;317080;Várzea da Palma;3.563;0;0,00;9.021,85;0;0;74;0;0,00;187,37;2,08
Município;317090;Varzelândia;711;4;0,57;3.680,12;0;0;26;0;0,00;134,58;3,66
Município;317100;Vazante;2.725;7;0,26;13.234,58;0;0;61;0;0,00;296,26;2,24
Município;317103;Verdelândia;472;0;0,00;5.045,43;0;0;8;0;0,00;85,52;1,69
Município;317107;Veredinha;184;5;2,79;3.216,78;0;0;1;0;0,00;17,48;0,54
Município;317110;Veríssimo;143;8;5,93;3.575,89;0;0;8;0;0,00;200,05;5,59
Município;317115;Vermelho Novo;340;0;0,00;7.026,25;0;0;8;0;0,00;165,32;2,35
Município;317120;Vespasiano;5.865;31;0,53;4.596,36;0;0;162;1;0,62;126,96;2,76
Município;317130;Viçosa;7.774;44;0,57;9.859,73;0;0;76;0;0,00;96,39;0,98
Município;317140;Vieiras;355;4;1,14;9.839,25;0;0;6;0;0,00;166,30;1,69
Município;317160;Virgem da Lapa;562;2;0,36;4.086,68;0;0;5;0;0,00;36,36;0,89
Município;317170;Virgínia;650;29;4,67;7.493,66;0;0;2;0;0,00;23,06;0,31
Município;317180;Virginópolis;587;7;1,21;5.585,16;0;0;6;0;0,00;57,09;1,02
Município;317190;Virgolândia;339;3;0,89;6.301,12;0;0;7;0;0,00;130,11;2,06
Município;317200;Visconde do Rio Branco;4.166;9;0,22;9.787,61;0;0;109;0;0,00;256,08;2,62
Município;317210;Volta Grande;411;0;0,00;7.825,59;0;0;13;0;0,00;247,52;3,16
Município;317220;Wenceslau Braz;181;1;0,56;7.092,48;0;0;4;0;0,00;156,74;2,21
Unidade da Federação;32;Espírito Santo;514.348;850;0,17;12.799,02;0;0;11.406;20;0,18;283,83;2,22
Município;320010;Afonso Cláudio;3.391;3;0,09;11.086,77;0;0;56;0;0,00;183,09;1,65
Município;320016;Água Doce do Norte;829;0;0,00;7.523,37;0;0;38;1;2,70;344,86;4,58
Município;320013;Águia Branca;1.891;0;0,00;19.612,11;0;0;59;0;0,00;611,91;3,12
Município;320020;Alegre;2.386;13;0,55;7.931,13;0;0;51;0;0,00;169,53;2,14
Município;320030;Alfredo Chaves;2.388;1;0,04;16.355,04;0;0;35;0;0,00;239,71;1,47
Município;320035;Alto Rio Novo;701;0;0,00;8.945,89;0;0;22;0;0,00;280,76;3,14
Município;320040;Anchieta;4.750;12;0,25;16.232,10;0;0;86;0;0,00;293,89;1,81
Município;320050;Apiacá;818;0;0,00;10.810,10;0;0;33;0;0,00;436,10;4,03
Município;320060;Aracruz;15.688;25;0,16;15.498,91;0;0;221;0;0,00;218,34;1,41
Município;320070;Atilio Vivacqua;1.479;0;0,00;12.391,09;0;0;28;0;0,00;234,58;1,89
Município;320080;Baixo Guandu;3.450;3;0,09;11.129,75;0;0;71;0;0,00;229,05;2,06
Município;320090;Barra de São Francisco;4.693;4;0,09;10.510,64;0;0;191;0;0,00;427,77;4,07
Município;320100;Boa Esperança;1.569;4;0,26;10.434,26;0;0;40;0;0,00;266,01;2,55
Município;320110;Bom Jesus do Norte;1.059;0;0,00;10.658,21;0;0;26;0;0,00;261,67;2,46
Município;320115;Brejetuba;1.626;1;0,06;13.108,67;0;0;14;0;0,00;112,87;0,86
Município;320120;Cachoeiro de Itapemirim;26.304;20;0,08;12.587,33;0;0;559;0;0,00;267,50;2,13
Município;320130;Cariacica;39.659;40;0,10;10.401,41;0;0;1.312;3;0,23;344,10;3,31
Município;320140;Castelo;5.856;14;0,24;15.601,85;0;0;112;0;0,00;298,40;1,91
Município;320150;Colatina;19.031;7;0,04;15.535,64;0;0;328;0;0,00;267,76;1,72
Município;320160;Conceição da Barra;1.742;0;0,00;5.607,96;0;0;56;0;0,00;180,28;3,21
Município;320170;Conceição do Castelo;1.387;0;0,00;10.901,52;0;0;26;0;0,00;204,35;1,87
Município;320180;Divino de São Lourenço;398;3;0,76;9.247,21;0;0;9;0;0,00;209,11;2,26
Município;320190;Domingos Martins;3.781;15;0,40;11.169,87;0;0;72;0;0,00;212,70;1,90
Município;320200;Dores do Rio Preto;704;0;0,00;10.431,17;0;0;11;0;0,00;162,99;1,56
Município;320210;Ecoporanga;3.237;0;0,00;14.121,19;0;0;64;1;1,59;279,20;1,98
Município;320220;Fundão;2.560;2;0,08;11.901,99;0;0;64;0;0,00;297,55;2,50
Município;320225;Governador Lindenberg;2.023;8;0,40;15.917,85;0;0;23;1;4,55;180,97;1,14
Município;320230;Guaçuí;2.698;0;0,00;8.740,73;0;0;94;1;1,08;304,53;3,48
Município;320240;Guarapari;15.688;51;0,33;12.564,57;0;0;401;0;0,00;321,16;2,56
Município;320245;Ibatiba;3.532;22;0,63;13.541,91;0;0;84;0;0,00;322,06;2,38
Município;320250;Ibiraçu;1.716;8;0,47;13.751,10;0;0;35;0;0,00;280,47;2,04
Município;320255;Ibitirama;433;0;0,00;4.871,19;0;0;13;0;0,00;146,25;3,00
Município;320260;Iconha;2.598;1;0,04;18.744,59;0;0;19;0;0,00;137,09;0,73
Município;320265;Irupi;1.525;0;0,00;11.400,16;0;0;41;0;0,00;306,50;2,69
Município;320270;Itaguaçu;1.605;9;0,56;11.410,49;0;0;19;0;0,00;135,08;1,18
Município;320280;Itapemirim;4.309;2;0,05;12.545,13;0;0;137;0;0,00;398,86;3,18
Município;320290;Itarana;1.430;2;0,14;13.548,08;0;0;22;0;0,00;208,43;1,54
Município;320300;Iúna;2.738;3;0,11;9.389,25;0;0;75;0;0,00;257,19;2,74
Município;320305;Jaguaré;3.606;4;0,11;11.831,87;0;0;48;0;0,00;157,50;1,33
Município;320310;Jerônimo Monteiro;1.253;0;0,00;10.277,23;0;0;39;0;0,00;319,88;3,11
Município;320313;João Neiva;2.624;10;0,38;15.742,74;0;0;50;0;0,00;299,98;1,91
Município;320316;Laranja da Terra;821;1;0,12;7.499,77;0;0;9;0;0,00;82,21;1,10
Município;320320;Linhares;25.430;171;0,68;14.652,42;0;0;376;0;0,00;216,65;1,48
Município;320330;Mantenópolis;924;0;0,00;6.019,54;0;0;44;0;0,00;286,64;4,76
Município;320332;Marataízes;6.682;20;0,30;17.356,29;0;0;186;1;0,54;483,13;2,78
Município;320334;Marechal Floriano;3.273;6;0,18;19.605,85;0;0;48;0;0,00;287,53;1,47
Município;320335;Marilândia;2.012;0;0,00;15.678,33;0;0;29;0;0,00;225,98;1,44
Município;320340;Mimoso do Sul;3.049;4;0,13;11.658,32;0;0;53;0;0,00;202,65;1,74
Município;320350;Montanha;1.630;6;0,37;8.655,02;0;0;55;0;0,00;292,04;3,37
Município;320360;Mucurici;614;0;0,00;11.115,13;0;0;9;0;0,00;162,93;1,47
Município;320370;Muniz Freire;2.800;4;0,14;16.032,06;0;0;44;1;2,33;251,93;1,57
Município;320380;Muqui;1.895;0;0,00;12.266,17;0;0;50;0;0,00;323,65;2,64
Município;320390;Nova Venécia;5.549;15;0,27;11.073,64;0;0;118;1;0,85;235,48;2,13
Município;320400;Pancas;2.415;0;0,00;10.416,67;0;0;34;0;0,00;146,65;1,41
Município;320405;Pedro Canário;2.202;3;0,14;8.409,72;0;0;58;0;0,00;221,51;2,63
Município;320410;Pinheiros;3.372;3;0,09;12.467,19;0;0;81;0;0,00;299,48;2,40
Município;320420;Piúma;2.594;2;0,08;11.947,86;0;0;77;0;0,00;354,66;2,97
Município;320425;Ponto Belo;592;0;0,00;7.528,93;0;0;16;0;0,00;203,48;2,70
Município;320430;Presidente Kennedy;2.090;2;0,10;18.057,72;0;0;49;0;0,00;423,36;2,34
Município;320435;Rio Bananal;2.482;1;0,04;12.966,93;0;0;29;0;0,00;151,51;1,17
Município;320440;Rio Novo do Sul;1.541;0;0,00;13.259,34;0;0;24;0;0,00;206,50;1,56
Município;320450;Santa Leopoldina;1.112;0;0,00;9.096,86;0;0;27;0;0,00;220,88;2,43
Município;320455;Santa Maria de Jetibá;5.252;3;0,06;12.990,03;0;0;50;0;0,00;123,67;0,95
Município;320460;Santa Teresa;4.183;9;0,22;17.732,09;0;0;58;0;0,00;245,87;1,39
Município;320465;São Domingos do Norte;1.342;2;0,15;15.536,00;0;0;20;0;0,00;231,54;1,49
Município;320470;São Gabriel da Palha;6.589;23;0,35;17.363,69;0;0;78;0;0,00;205,55;1,18
Município;320480;São José do Calçado;958;1;0,10;9.075,41;0;0;59;0;0,00;558,92;6,16
Município;320490;São Mateus;12.116;27;0,22;9.276,40;0;0;252;2;0,80;192,94;2,08
Município;320495;São Roque do Canaã;1.701;4;0,24;13.701,17;0;0;19;0;0,00;153,04;1,12
Município;320500;Serra;65.030;87;0,13;12.565,94;0;0;1.374;5;0,37;265,50;2,11
Município;320501;Sooretama;3.174;5;0,16;10.555,37;0;0;51;0;0,00;169,60;1,61
Município;320503;Vargem Alta;2.403;4;0,17;11.227,92;0;0;44;0;0,00;205,59;1,83
Município;320506;Venda Nova do Imigrante;4.423;7;0,16;17.498,12;0;0;49;0;0,00;193,85;1,11
Município;320510;Viana;8.224;8;0,10;10.511,38;0;0;243;2;0,83;310,59;2,95
Município;320515;Vila Pavão;1.008;0;0,00;10.947,00;0;0;16;0;0,00;173,76;1,59
Município;320517;Vila Valério;3.036;1;0,03;21.562,50;0;0;32;0;0,00;227,27;1,05
Município;320520;Vila Velha;63.861;85;0,13;12.931,57;0;0;1.560;0;0,00;315,89;2,44
Município;320530;Vitória;54.731;53;0,10;15.115,01;0;0;1.193;1;0,08;329,47;2,18
Unidade da Federação;33;Rio de Janeiro;950.877;1.681;0,18;5.507,56;0;0;55.153;146;0,27;319,45;5,80
Município;330010;Angra dos Reis;13.778;0;0,00;6.761,05;0;0;473;0;0,00;232,11;3,43
Município;330015;Aperibé;569;0;0,00;4.838,85;0;0;27;0;0,00;229,61;4,75
Município;330020;Araruama;6.017;0;0,00;4.544,56;0;0;412;0;0,00;311,18;6,85
Município;330022;Areal;1.269;1;0,08;10.093,86;0;0;45;1;2,27;357,94;3,55
Município;330023;Armação dos Búzios;4.505;0;0,00;13.300,86;0;0;56;0;0,00;165,34;1,24
Município;330025;Arraial do Cabo;711;0;0,00;2.342,75;0;0;37;0;0,00;121,92;5,20
Município;330030;Barra do Piraí;6.061;0;0,00;6.038,42;0;0;352;0;0,00;350,69;5,81
Município;330040;Barra Mansa;15.313;0;0,00;8.303,69;0;0;580;0;0,00;314,51;3,79
Município;330045;Belford Roxo;20.475;0;0,00;4.007,59;0;0;698;0;0,00;136,62;3,41
Município;330050;Bom Jardim;1.614;0;0,00;5.880,64;0;0;44;0;0,00;160,31;2,73
Município;330060;Bom Jesus do Itabapoana;3.345;0;0,00;9.017,14;0;0;85;0;0,00;229,14;2,54
Município;330070;Cabo Frio;12.900;0;0,00;5.694,74;0;0;675;0;0,00;297,98;5,23
Município;330080;Cachoeiras de Macacu;2.888;0;0,00;4.900,15;0;0;93;0;0,00;157,80;3,22
Município;330090;Cambuci;954;0;0,00;6.152,85;0;0;33;0;0,00;212,83;3,46
Município;330100;Campos dos Goytacazes;26.584;1;0,00;5.237,73;0;0;1.453;1;0,07;286,28;5,47
Município;330110;Cantagalo;2.895;0;0,00;14.351,58;0;0;23;0;0,00;114,02;0,79
Município;330093;Carapebus;1.523;0;0,00;9.342,99;0;0;13;0;0,00;79,75;0,85
Município;330115;Cardoso Moreira;1.178;0;0,00;9.186,62;0;0;14;0;0,00;109,18;1,19
Município;330120;Carmo;2.135;0;0,00;11.299,29;0;0;38;0;0,00;201,11;1,78
Município;330130;Casimiro de Abreu;4.161;0;0,00;9.417,44;0;0;123;0;0,00;278,38;2,96
Município;330095;Comendador Levy Gasparian;738;0;0,00;8.620,49;0;0;31;0;0,00;362,11;4,20
Município;330140;Conceição de Macabu;2.021;0;0,00;8.700,71;0;0;76;0;0,00;327,19;3,76
Município;330150;Cordeiro;2.640;0;0,00;12.040,50;0;0;14;0;0,00;63,85;0,53
Município;330160;Duas Barras;201;0;0,00;1.749,04;0;0;6;0;0,00;52,21;2,99
Município;330170;Duque de Caxias;21.921;4;0,02;2.383,76;0;0;1.460;4;0,27;158,77;6,66
Município;330180;Engenheiro Paulo de Frontin;1.419;0;0,00;10.134,27;0;0;59;0;0,00;421,37;4,16
Município;330185;Guapimirim;4.716;1;0,02;7.792,85;0;0;172;1;0,58;284,22;3,65
Município;330187;Iguaba Grande;4.286;1;0,02;15.139,53;0;0;110;1;0,92;388,56;2,57
Município;330190;Itaboraí;10.510;7;0,07;4.368,39;0;0;729;7;0,97;303,00;6,94
Município;330200;Itaguaí;5.132;3;0,06;3.858,10;0;0;348;3;0,87;261,62;6,78
Município;330205;Italva;530;0;0,00;3.485,24;0;0;23;0;0,00;151,25;4,34
Município;330210;Itaocara;2.347;0;0,00;10.101,58;0;0;74;0;0,00;318,50;3,15
Município;330220;Itaperuna;6.953;1;0,01;6.735,84;0;0;196;1;0,51;189,88;2,82
Município;330225;Itatiaia;1.847;0;0,00;5.807,26;0;0;66;0;0,00;207,51;3,57
Município;330227;Japeri;1.042;0;0,00;994,58;0;0;81;0;0,00;77,31;7,77
Município;330230;Laje do Muriaé;511;0;0,00;6.947,65;0;0;10;0;0,00;135,96;1,96
Município;330240;Macaé;25.642;0;0,00;9.990,18;0;0;687;0;0,00;267,66;2,68
Município;330245;Macuco;992;0;0,00;17.717,45;0;0;10;0;0,00;178,60;1,01
Município;330250;Magé;11.813;1;0,01;4.820,24;0;0;536;1;0,19;218,71;4,54
Município;330260;Mangaratiba;2.735;0;0,00;6.150,49;0;0;131;0;0,00;294,59;4,79
Município;330270;Maricá;9.066;4;0,04;5.623,83;0;0;486;4;0,83;301,48;5,36
Município;330280;Mendes;1.904;1;0,05;10.228,86;0;0;56;1;1,82;300,85;2,94
Município;330285;Mesquita;3.348;1;0,03;1.901,16;0;0;402;1;0,25;228,28;12,01
Município;330290;Miguel Pereira;2.512;1;0,04;9.836,32;0;0;72;1;1,41;281,93;2,87
Município;330300;Miracema;2.639;2;0,08;9.711,49;0;0;82;2;2,50;301,76;3,11
Município;330310;Natividade;1.074;0;0,00;7.011,82;0;0;19;0;0,00;124,05;1,77
Município;330320;Nilópolis;3.523;1;0,03;2.168,20;0;0;451;1;0,22;277,56;12,80
Município;330330;Niterói;39.580;65;0,16;7.706,63;0;0;1.868;0;0,00;363,72;4,72
Município;330340;Nova Friburgo;20.037;3;0,01;10.510,88;0;0;675;3;0,45;354,09;3,37
Município;330350;Nova Iguaçu;18.262;5;0,03;2.224,01;0;0;1.654;5;0,30;201,43;9,06
Município;330360;Paracambi;2.443;0;0,00;4.674,97;0;0;118;0;0,00;225,81;4,83
Município;330370;Paraíba do Sul;4.669;0;0,00;10.543,07;0;0;145;0;0,00;327,42;3,11
Município;330380;Parati;2.602;0;0,00;6.028,03;0;0;71;0;0,00;164,49;2,73
Município;330385;Paty do Alferes;2.603;0;0,00;9.373,76;0;0;95;0;0,00;342,11;3,65
Município;330390;Petrópolis;12.832;0;0,00;4.190,85;0;0;1.262;0;0,00;412,16;9,83
Município;330395;Pinheiral;2.863;0;0,00;11.380,98;0;0;70;0;0,00;278,26;2,44
Município;330400;Piraí;3.850;0;0,00;13.150,25;0;0;74;0;0,00;252,76;1,92
Município;330410;Porciúncula;2.121;0;0,00;11.253,78;0;0;68;0;0,00;360,80;3,21
Município;330411;Porto Real;1.773;0;0,00;9.007,77;0;0;34;0;0,00;172,74;1,92
Município;330412;Quatis;831;0;0,00;5.810,38;0;0;27;0;0,00;188,78;3,25
Município;330414;Queimados;5.756;2;0,03;3.829,19;0;0;174;2;1,16;115,75;3,02
Município;330415;Quissamã;2.823;0;0,00;11.429,15;0;0;73;0;0,00;295,55;2,59
Município;330420;Resende;13.627;0;0,00;10.375,28;0;0;460;0;0,00;350,23;3,38
Município;330430;Rio Bonito;5.599;0;0,00;9.300,51;0;0;197;0;0,00;327,24;3,52
Município;330440;Rio Claro;1.478;0;0,00;7.976,69;0;0;57;0;0,00;307,63;3,86
Município;330450;Rio das Flores;174;0;0,00;1.874,19;0;0;14;0;0,00;150,80;8,05
Município;330452;Rio das Ostras;12.211;0;0,00;8.104,25;0;0;439;0;0,00;291,36;3,60
Município;330455;Rio de Janeiro;365.506;1.538;0,42;5.439,97;0;0;28.405;68;0,24;422,76;7,77
Município;330460;Santa Maria Madalena;240;0;0,00;2.306,81;0;0;10;0;0,00;96,12;4,17
Município;330470;Santo Antônio de Pádua;4.912;2;0,04;11.563,36;0;0;131;2;1,55;308,39;2,67
Município;330480;São Fidélis;552;0;0,00;1.427,50;0;0;79;0;0,00;204,30;14,31
Município;330475;São Francisco de Itabapoana;1.609;0;0,00;3.812,34;0;0;79;0;0,00;187,18;4,91
Município;330490;São Gonçalo;49.926;34;0,07;4.602,16;0;0;2.653;34;1,30;244,55;5,31
Município;330500;São João da Barra;4.137;0;0,00;11.459,20;0;0;19;0;0,00;52,63;0,46
Município;330510;São João de Meriti;9.862;0;0,00;2.087,61;0;0;1.068;0;0,00;226,08;10,83
Município;330513;São José de Ubá;390;0;0,00;5.438,57;0;0;6;0;0,00;83,67;1,54
Município;330515;São José do Vale do Rio Preto;2.087;0;0,00;9.575,59;0;0;64;0;0,00;293,65;3,07
Município;330520;São Pedro da Aldeia;4.630;0;0,00;4.431,64;0;0;259;0;0,00;247,90;5,59
Município;330530;São Sebastião do Alto;518;0;0,00;5.535,96;0;0;23;0;0,00;245,81;4,44
Município;330540;Sapucaia;2.867;0;0,00;15.728,55;0;0;109;0;0,00;597,98;3,80
Município;330550;Saquarema;2.814;0;0,00;3.155,77;0;0;270;0;0,00;302,79;9,59
Município;330555;Seropédica;2.256;0;0,00;2.740,79;0;0;175;0;0,00;212,61;7,76
Município;330560;Silva Jardim;1.530;0;0,00;7.026,73;0;0;23;0;0,00;105,63;1,50
Município;330570;Sumidouro;1.072;0;0,00;6.861,68;0;0;55;0;0,00;352,05;5,13
Município;330575;Tanguá;3.391;0;0,00;9.883,70;0;0;110;0;0,00;320,62;3,24
Município;330580;Teresópolis;24.566;0;0,00;13.453,89;0;0;775;0;0,00;424,44;3,15
Município;330590;Trajano de Morais;638;0;0,00;6.004,14;0;0;4;0;0,00;37,64;0,63
Município;330600;Três Rios;9.703;0;0,00;11.861,28;0;0;257;0;0,00;314,17;2,65
Município;330610;Valença;3.751;0;0,00;4.901,79;0;0;183;0;0,00;239,14;4,88
Município;330615;Varre-Sai;2.210;0;0,00;20.090,91;0;0;5;0;0,00;45,45;0,23
Município;330620;Vassouras;2.317;0;0,00;6.279,81;0;0;123;0;0,00;333,37;5,31
Município;330630;Volta Redonda;32.322;2;0,01;11.839,04;0;0;1.032;2;0,19;378,01;3,19
Unidade da Federação;35;São Paulo;3.688.128;18.932;0,52;8.031,80;0;0;125.916;538;0,43;274,21;3,41
Município;350010;Adamantina;3.317;54;1,65;9.458,77;0;0;102;2;2,00;290,86;3,08
Município;350020;Adolfo;522;11;2,15;14.654,69;0;0;14;0;0,00;393,04;2,68
Município;350030;Aguaí;2.952;10;0,34;8.131,11;0;0;92;0;0,00;253,41;3,12
Município;350040;Águas da Prata;561;1;0,18;6.858,19;0;0;22;0;0,00;268,95;3,92
Município;350050;Águas de Lindóia;1.830;1;0,05;9.783,48;0;0;43;1;2,38;229,89;2,35
Município;350055;Águas de Santa Bárbara;461;5;1,10;7.588,48;0;0;14;0;0,00;230,45;3,04
Município;350060;Águas de São Pedro;320;0;0,00;9.272,67;0;0;7;0;0,00;202,84;2,19
Município;350070;Agudos;3.757;8;0,21;10.095,66;0;0;86;0;0,00;231,10;2,29
Município;350075;Alambari;514;0;0,00;8.531,12;0;0;10;0;0,00;165,98;1,95
Município;350080;Alfredo Marcondes;242;1;0,41;5.808,93;0;0;10;0;0,00;240,04;4,13
Município;350090;Altair;200;2;1,01;4.807,69;0;0;12;0;0,00;288,46;6,00
Município;350100;Altinópolis;816;1;0,12;5.042,02;0;0;39;0;0,00;240,98;4,78
Município;350110;Alto Alegre;342;1;0,29;8.343,50;0;0;20;0;0,00;487,92;5,85
Município;350115;Alumínio;1.436;12;0,84;7.708,83;0;0;40;0;0,00;214,73;2,79
Município;350120;Álvares Florence;463;1;0,22;12.584,94;0;0;14;0;0,00;380,54;3,02
Município;350130;Álvares Machado;1.983;11;0,56;7.959,06;0;0;54;0;0,00;216,74;2,72
Município;350140;Álvaro de Carvalho;153;0;0,00;2.927,11;0;0;9;0;0,00;172,18;5,88
Município;350150;Alvinlândia;138;0;0,00;4.283,05;0;0;8;0;0,00;248,29;5,80
Município;350160;Americana;21.659;192;0,89;9.039,76;0;0;664;10;1,53;277,13;3,07
Município;350170;Américo Brasiliense;3.758;23;0,62;9.278,10;0;0;87;0;0,00;214,79;2,32
Município;350180;Américo de Campos;939;0;0,00;15.731,28;0;0;25;1;4,17;418,83;2,66
Município;350190;Amparo;6.295;29;0,46;8.719,44;0;0;133;0;0,00;184,22;2,11
Município;350200;Analândia;314;0;0,00;6.286,29;0;0;4;0;0,00;80,08;1,27
Município;350210;Andradina;5.987;24;0,40;10.474,66;0;0;251;0;0,00;439,14;4,19
Município;350220;Angatuba;2.568;22;0,86;10.179,17;0;0;63;1;1,61;249,72;2,45
Município;350230;Anhembi;255;5;2,00;3.792,39;0;0;6;0;0,00;89,23;2,35
Município;350240;Anhumas;215;1;0,47;5.224,79;0;0;6;0;0,00;145,81;2,79
Município;350250;Aparecida;2.229;6;0,27;6.164,78;0;0;91;0;0,00;251,68;4,08
Município;350260;Aparecida d'Oeste;722;2;0,28;17.206,86;0;0;13;0;0,00;309,82;1,80
Município;350270;Apiaí;1.350;5;0,37;5.538,69;0;0;70;0;0,00;287,19;5,19
Município;350275;Araçariguama;1.751;22;1,27;7.829,55;0;0;59;2;3,51;263,82;3,37
Município;350280;Araçatuba;25.570;125;0,49;12.978,64;0;0;764;5;0,66;387,79;2,99
Município;350290;Araçoiaba da Serra;2.703;22;0,82;7.916,01;0;0;67;1;1,52;196,22;2,48
Município;350300;Aramina;308;0;0,00;5.480,43;0;0;16;0;0,00;284,70;5,19
Município;350310;Arandu;500;4;0,81;7.865,35;0;0;12;0;0,00;188,77;2,40
Município;350315;Arapeí;210;0;0,00;8.505,47;0;0;3;0;0,00;121,51;1,43
Município;350320;Araraquara;21.073;192;0,92;8.926,51;0;0;431;0;0,00;182,57;2,05
Município;350330;Araras;15.616;172;1,11;11.633,24;0;0;345;1;0,29;257,01;2,21
Município;350335;Arco-Íris;144;3;2,13;8.040,20;0;0;8;0;0,00;446,68;5,56
Município;350340;Arealva;919;7;0,77;10.735,98;0;0;14;0;0,00;163,55;1,52
Município;350350;Areias;321;1;0,31;8.260,42;0;0;1;0;0,00;25,73;0,31
Município;350360;Areiópolis;1.234;2;0,16;11.088,15;0;0;18;0;0,00;161,74;1,46
Município;350370;Ariranha;863;2;0,23;8.926,35;0;0;23;0;0,00;237,90;2,67
Município;350380;Artur Nogueira;4.511;34;0,76;8.291,06;0;0;114;1;0,88;209,53;2,53
Município;350390;Arujá;7.147;9;0,13;7.956,67;0;0;288;1;0,35;320,63;4,03
Município;350395;Aspásia;174;0;0,00;9.549,95;0;0;5;0;0,00;274,42;2,87
Município;350400;Assis;10.517;56;0,54;10.075,11;0;0;363;2;0,55;347,75;3,45
Município;350410;Atibaia;10.490;42;0,40;7.347,95;0;0;242;4;1,68;169,51;2,31
Município;350420;Auriflama;1.867;2;0,11;12.291,79;0;0;68;0;0,00;447,69;3,64
Município;350430;Avaí;436;6;1,40;8.069,59;0;0;12;0;0,00;222,10;2,75
Município;350440;Avanhandava;935;1;0,11;6.850,32;0;0;35;0;0,00;256,43;3,74
Município;350450;Avaré;9.855;46;0,47;10.870,88;0;0;219;3;1,39;241,58;2,22
Município;350460;Bady Bassitt;3.441;16;0,47;19.660,61;0;0;69;0;0,00;394,24;2,01
Município;350470;Balbinos;343;0;0,00;5.980,82;0;0;4;0;0,00;69,75;1,17
Município;350480;Bálsamo;1.608;6;0,37;17.732,69;0;0;61;0;0,00;672,70;3,79
Município;350490;Bananal;958;1;0,10;8.752,86;0;0;3;0;0,00;27,41;0,31
Município;350500;Barão de Antonina;400;0;0,00;11.530,70;0;0;8;0;0,00;230,61;2,00
Município;350510;Barbosa;535;17;3,28;7.227,78;0;0;12;0;0,00;162,12;2,24
Município;350520;Bariri;2.827;53;1,91;8.016,67;0;0;117;3;2,63;331,78;4,14
Município;350530;Barra Bonita;3.154;13;0,41;8.730,55;0;0;92;0;0,00;254,66;2,92
Município;350535;Barra do Chapéu;346;5;1,47;6.044,72;0;0;3;0;0,00;52,41;0,87
Município;350540;Barra do Turvo;596;0;0,00;7.781,69;0;0;18;0;0,00;235,02;3,02
Município;350550;Barretos;14.864;123;0,83;12.173,83;0;0;441;0;0,00;361,19;2,97
Município;350560;Barrinha;1.562;6;0,39;4.760,45;0;0;61;0;0,00;185,91;3,91
Município;350570;Barueri;28.864;118;0,41;10.527,31;0;0;1.031;4;0,39;376,03;3,57
Município;350580;Bastos;1.314;8;0,61;6.271,18;0;0;36;0;0,00;171,81;2,74
Município;350590;Batatais;3.236;64;2,02;5.176,94;0;0;148;0;0,00;236,77;4,57
Município;350600;Bauru;45.604;184;0,41;12.102,39;0;0;1.044;3;0,29;277,06;2,29
Município;350610;Bebedouro;3.851;145;3,91;4.969,29;0;0;147;0;0,00;189,69;3,82
Município;350620;Bento de Abreu;315;1;0,32;10.570,47;0;0;2;0;0,00;67,11;0,63
Município;350630;Bernardino de Campos;755;25;3,42;6.772,52;0;0;18;0;0,00;161,46;2,38
Município;350635;Bertioga;5.444;2;0,04;8.607,25;0;0;148;0;0,00;234,00;2,72
Município;350640;Bilac;851;3;0,35;10.592,48;0;0;13;0;0,00;161,81;1,53
Município;350650;Birigui;14.864;124;0,84;12.022,19;0;0;497;1;0,20;401,98;3,34
Município;350660;Biritiba-Mirim;1.381;3;0,22;4.236,46;0;0;88;1;1,15;269,96;6,37
Município;350670;Boa Esperança do Sul;1.102;4;0,36;7.384,57;0;0;17;0;0,00;113,92;1,54
Município;350680;Bocaina;1.228;0;0,00;9.960,26;0;0;30;0;0,00;243,33;2,44
Município;350690;Bofete;745;1;0,13;6.351,24;0;0;13;0;0,00;110,83;1,74
Município;350700;Boituva;5.869;118;2,05;9.621,78;0;0;162;0;0,00;265,59;2,76
Município;350710;Bom Jesus dos Perdões;1.991;-1;-0,05;7.823,80;0;0;23;0;0,00;90,38;1,16
Município;350715;Bom Sucesso de Itararé;186;15;8,77;4.704,10;0;0;5;0;0,00;126,45;2,69
Município;350720;Borá;109;0;0,00;13.022,70;0;0;1;0;0,00;119,47;0,92
